Nombre,Candidato,Score_nombre,Dirección,Dirección_candidato,Score_dirección
Colegio Integral de Computación Educare,Colegio Integral de Computacion Educare,97.43589743589743,7A. CALLE 4 - 32 ZONA 1,7A. CALLE 4 - 32 ZONA 1,100.0
Colegio Integral de Computación Educare,Colegio Integral de Computacion Educare,97.43589743589743,7A. CALLE 4 - 32 ZONA 1,7A. CALLE 4 - 32 ZONA 1,100.0
Colegio Integral Humanistico Chiantleco,Colegio Integral Humanístico Chiantleco,97.43589743589743,CANTÓN LA LAGUNITA ZONA 3,CANTÓN LA LAGUNITA ZONA 3,100.0
Escuela Privada Normal Maya la Asunción,Escuela Privada Normal Maya la Asuncion,97.43589743589743,2DA. AVENIDA 2 - 88 ZONA 2,2DA. AVENIDA 2 - 88 ZONA 2,100.0
Colegio Mixto Belén,Colegio Mixto Belén.,97.43589743589743,5A. AVENIDA 4 - 65 ZONA 1,5A AVENIDA 4 - 65 ZONA 1,97.95918367346938
Colegio Integral Humanistico Chiantleco,Colegio Integral Humanístico Chiantleco,97.43589743589743,CANTON LA LAGUNITA ZONA 3,CANTÓN LA LAGUNITA ZONA 3,96.0
Colegio Integral Humanistico Chiantleco,Colegio Integral Humanístico Chiantleco,97.43589743589743,CANTON LA LAGUNITA ZONA 3,CANTÓN LA LAGUNITA ZONA 3,96.0
Colegio Integral Humanístico Chiantleco,Colegio Integral Humanistico Chiantleco,97.43589743589743,CANTÓN LA LAGUNITA ZONA 3,CANTÓN LA LAGUNITA ZONA 3,100.0
Colegio Integral Humanístico Chiantleco,Colegio Integral Humanistico Chiantleco,97.43589743589743,CANTÓN LA LAGUNITA ZONA 3,CANTON LA LAGUNITA ZONA 3,96.0
Colegio Integral Humanístico Chiantleco,Colegio Integral Humanistico Chiantleco,97.43589743589743,CANTÓN LA LAGUNITA ZONA 3,CANTON LA LAGUNITA ZONA 3,96.0
Colegio Mixto Belén.,Colegio Mixto Belén,97.43589743589743,5A AVENIDA 4 - 65 ZONA 1,5A. AVENIDA 4 - 65 ZONA 1,97.95918367346938
Colegio Integral de Computacion Educare,Colegio Integral de Computación Educare,97.43589743589743,7A. CALLE 4 - 32 ZONA 1,7A. CALLE 4 - 32 ZONA 1,100.0
Colegio Integral de Computacion Educare,Colegio Integral de Computación Educare,97.43589743589743,7A. CALLE 4 - 32 ZONA 1,7A. CALLE 4 - 32 ZONA 1,100.0
Escuela Privada Normal Maya la Asuncion,Escuela Privada Normal Maya la Asunción,97.43589743589743,2DA. AVENIDA 2 - 88 ZONA 2,2DA. AVENIDA 2 - 88 ZONA 2,100.0
Instituto Tecnologico Doctor Theo Bloem,Instituto Tecnológico Doctor Theo Bloem,97.43589743589743,BOULEVARD PRINCIPAL 72 - 70 ZONA 6 SACOJ GRANDE MIXCO,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6",93.06930693069306
Colegio Privado Bilingüe Fuente de Vida,Colegio Privado Bilingue Fuente de Vida,97.43589743589743,ALDEA PLAYITAS,ALDEA PLAYITAS,100.0
Colegio Tecnico Privado Mixto la Patria,Colegio Técnico Privado Mixto la Patria,97.43589743589743,ALDEA ENTRE RIOS,ALDEA ENTRE RIOS,100.0
Instituto Tecnologico Doctor Theo Bloem,Instituto Tecnológico Doctor Theo Bloem,97.43589743589743,BOULEVARD PRINCIPAL ALDEA SACOJ GRANDE 72 - 70 ZONA 6 MIXCO,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6 MIXCO",93.80530973451327
Instituto Tecnologico Doctor Theo Bloem,Instituto Tecnológico Doctor Theo Bloem,97.43589743589743,BOULEVARD PRINCIPAL ALDEA SACOJ GRANDE 72 - 70 ZONA 6,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6",93.06930693069306
Centro de Desarrollo Educativo San José,Centro de Desarrollo Educativo San Jose,97.43589743589743,"7A. CALLE 4 - 09 COLONIA JARDINES DE SAN JUAN II, ZONA 7",7A. CALLE 4 - 09 JARDINES DE SAN JUAN II ZONA 7,91.2621359223301
Instituto Tecnológico Doctor Theo Bloem,Instituto Tecnologico Doctor Theo Bloem,97.43589743589743,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6",BOULEVARD PRINCIPAL ALDEA SACOJ GRANDE 72 - 70 ZONA 6,93.06930693069306
Centro de Desarrollo Educativo San José,Centro de Desarrollo Educativo San Jose,97.43589743589743,"7A. CALLE 4 - 09 COLONIA JARDINES DE SAN JUAN II, ZONA 7",7A. CALLE 4 - 09 JARDINES DE SAN JUAN II ZONA 7,91.2621359223301
Instituto Técnico Industrial Henry Ford,Instituto Tecnico Industrial Henry Ford,97.43589743589743,5TA. CALLE A 6 - 74 ZONA 1,5A CALLE A 6 - 74 ZONA 1,96.0
Instituto Técnico Industrial Henry Ford,Instituto Tecnico Industrial Henry Ford,97.43589743589743,5TA. CALLE A 6 - 74 ZONA 1,5A CALLE A 6 - 74 ZONA 1,96.0
Colegio Privado Bilingue Fuente de Vida,Colegio Privado Bilingüe Fuente de Vida,97.43589743589743,ALDEA PLAYITAS,ALDEA PLAYITAS,100.0
Colegio Mixto Evangélico Casa de Jehová,Colegio Mixto Evangelico Casa de Jehová,97.43589743589743,5TA CALLE 14 - 42 ZONA 5,"5TA.CALLE 14 - 42, ZONA 5",93.87755102040816
Colegio Mixto Evangelico Casa de Jehová,Colegio Mixto Evangélico Casa de Jehová,97.43589743589743,"5TA.CALLE 14 - 42, ZONA 5",5TA CALLE 14 - 42 ZONA 5,93.87755102040816
Centro de Desarrollo Educativo San Jose,Centro de Desarrollo Educativo San José,97.43589743589743,7A. CALLE 4 - 09 JARDINES DE SAN JUAN II ZONA 7,"7A. CALLE 4 - 09 COLONIA JARDINES DE SAN JUAN II, ZONA 7",91.2621359223301
Centro de Desarrollo Educativo San Jose,Centro de Desarrollo Educativo San José,97.43589743589743,7A. CALLE 4 - 09 JARDINES DE SAN JUAN II ZONA 7,"7A. CALLE 4 - 09 COLONIA JARDINES DE SAN JUAN II, ZONA 7",91.2621359223301
Colegio Técnico Privado Mixto la Patria,Colegio Tecnico Privado Mixto la Patria,97.43589743589743,ALDEA ENTRE RIOS,ALDEA ENTRE RIOS,100.0
Instituto Tecnologico Doctor Theo Bloem,Instituto Tecnológico Doctor Theo Bloem,97.43589743589743,BOULEVARD PRINCIPAL 72 - 70 ZONA 6 SACOJ GRANDE MIXCO,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6 MIXCO",99.06542056074767
Instituto Tecnológico Doctor Theo Bloem,Instituto Tecnologico Doctor Theo Bloem,97.43589743589743,"BOULEVARD PRINCIPAL 72 - 70 SACOJ GRANDE, ZONA 6 MIXCO",BOULEVARD PRINCIPAL ALDEA SACOJ GRANDE 72 - 70 ZONA 6 MIXCO,93.80530973451327
Centro Educativo Formadores de Lideres,Centro Educativo Formadores de Líderes,97.36842105263158,2A. CALLE 2 - 50 ZONA 1,2A. CALLE 2 - 50 ZONA 1,100.0
Liceo Politecnico Pedagogico Antigueño,Liceo Politecnico Pedagogico Antigüeño,97.36842105263158,BARRIO SAN LUQUITAS NO. 29,BARRIO SAN LUQUITAS NO. 29,100.0
Centro Educativo Inmaculada Concepción,Centro Educativo Inmaculada Concepcion,97.36842105263158,"27 AVENIDA 31 - 39, LAS TAPIAS",27 AVENIDA 31 - 39 LAS TAPIAS,98.30508474576271
Centro Educativo Inmaculada Concepcion,Centro Educativo Inmaculada Concepción,97.36842105263158,27 AVENIDA 31 - 39 LAS TAPIAS,"27 AVENIDA 31 - 39, LAS TAPIAS",98.30508474576271
Instituto Nacional Nito Palencia Mayén,Instituto Nacional Nito Palencia Mayen,97.36842105263158,4A. CALLE 3 - 01 ZONA 1,4A. CALLE 3 - 01 ZONA 1,100.0
Centro Educativo Formadores de Líderes,Centro Educativo Formadores de Lideres,97.36842105263158,"2A. CALLE 2 - 50, ZONA 1",2A. CALLE 2 - 50 ZONA 1,97.87234042553192
Centro Educativo Formadores de Líderes,Centro Educativo Formadores de Lideres,97.36842105263158,2A. CALLE 2 - 50 ZONA 1,2A. CALLE 2 - 50 ZONA 1,100.0
Centro Educativo Formadores de Lideres,Centro Educativo Formadores de Líderes,97.36842105263158,2A. CALLE 2 - 50 ZONA 1,"2A. CALLE 2 - 50, ZONA 1",97.87234042553192
Centro Educativo Inmaculada Concepción,Centro Educativo Inmaculada Concepcion,97.36842105263158,"27 AVENIDA 31 - 39, LAS TAPIAS",27 AVENIDA 31 - 39 LAS TAPIAS,98.30508474576271
Centro Educativo Inmaculada Concepcion,Centro Educativo Inmaculada Concepción,97.36842105263158,27 AVENIDA 31 - 39 LAS TAPIAS,"27 AVENIDA 31 - 39, LAS TAPIAS",98.30508474576271
Liceo Politecnico Pedagogico Antigueño,Liceo Politecnico Pedagogico Antigüeño,97.36842105263158,BARRIO SAN LUQUITAS NO. 29,BARRIO SAN LUQUITAS NO. 29,100.0
Instituto Nacional Nito Palencia Mayen,Instituto Nacional Nito Palencia Mayén,97.36842105263158,4A. CALLE 3 - 01 ZONA 1,4A. CALLE 3 - 01 ZONA 1,100.0
Colegio Integral Bilingüe English Club,Colegio Integral Bilingúe English Club,97.36842105263158,"FINCA NATIVIDAD NO. 102 BIFURCACIÓN AGRICOLA PANTIAGUATE CARRETERA A SANTA MARÍA DE JESÚS, SACATEPÉQUEZ","FINCA NATIVIDAD NO. 102 BIFURCACIÓN AGRICOLA PANTIAGUATE CARRETERA A SANTA MARÍA DE JESÚS, SACATEPÉQUEZ",100.0
Colegio Integral Bilingúe English Club,Colegio Integral Bilingüe English Club,97.36842105263158,"FINCA NATIVIDAD NO. 102 BIFURCACIÓN AGRICOLA PANTIAGUATE CARRETERA A SANTA MARÍA DE JESÚS, SACATEPÉQUEZ","FINCA NATIVIDAD NO. 102 BIFURCACIÓN AGRICOLA PANTIAGUATE CARRETERA A SANTA MARÍA DE JESÚS, SACATEPÉQUEZ",100.0
Instituto Nacional Nito Palencia Mayen,Instituto Nacional Nito Palencia Mayén,97.36842105263158,4A. CALLE 3 - 01 ZONA 1,4A. CALLE 3 - 01 ZONA 1,100.0
Colegio Evangelico Metodista Maranatha,Colegio Evangélico Metodista Maranatha,97.36842105263158,4A. AVENIDA Y 7A. CALLE ZONA 1,7A. AVENIDA Y 4A. CALLE ZONA 1,100.0
Colegio Evangélico Metodista Maranatha,Colegio Evangelico Metodista Maranatha,97.36842105263158,7A. AVENIDA Y 4A. CALLE ZONA 1,4A. AVENIDA Y 7A. CALLE ZONA 1,100.0
Liceo de Ciencias Tecnicas el Redentor,Liceo de Ciencias Técnicas el Redentor,97.36842105263158,BARRIO 3 DE ABRIL,BARRIO 3 DE ABRIL,100.0
Liceo de Ciencias Técnicas el Redentor,Liceo de Ciencias Tecnicas el Redentor,97.36842105263158,BARRIO 3 DE ABRIL,BARRIO 3 DE ABRIL,100.0
Colegio Particular Mixto San Cristóbal,Colegio Particular Mixto San Cristobal,97.36842105263158,"ALDEA SAN CRISTÓBAL, FRONTERA",ALDEA SAN CRISTOBAL FRONTERA,94.73684210526316
Colegio Particular Mixto San Cristóbal,Colegio Particular Mixto San Cristobal,97.36842105263158,"ALDEA SAN CRISTÓBAL, FRONTERA",ALDEA SAN CRISTOBAL FRONTERA,94.73684210526316
Colegio Particular Mixto San Cristobal,Colegio Particular Mixto San Cristóbal,97.36842105263158,ALDEA SAN CRISTOBAL FRONTERA,"ALDEA SAN CRISTÓBAL, FRONTERA",94.73684210526316
Colegio Particular Mixto San Cristobal,Colegio Particular Mixto San Cristóbal,97.36842105263158,ALDEA SAN CRISTOBAL FRONTERA,"ALDEA SAN CRISTÓBAL, FRONTERA",94.73684210526316
Instituto Nacional Nito Palencia Mayén,Instituto Nacional Nito Palencia Mayen,97.36842105263158,4A. CALLE 3 - 01 ZONA 1,4A. CALLE 3 - 01 ZONA 1,100.0
Liceo Politecnico Pedagogico Antigüeño,Liceo Politecnico Pedagogico Antigueño,97.36842105263158,BARRIO SAN LUQUITAS NO. 29,BARRIO SAN LUQUITAS NO. 29,100.0
Liceo Politecnico Pedagogico Antigüeño,Liceo Politecnico Pedagogico Antigueño,97.36842105263158,BARRIO SAN LUQUITAS NO. 29,BARRIO SAN LUQUITAS NO. 29,100.0
Colegio San Carlos,Colegio San Carlos.,97.2972972972973,AVENIDA CENTRAL 2 - 71 ZONA 2,AVENIDA CENTRAL 2 - 71 ZONA 2,100.0
Colegio en Computación San Jose No. 2,Colegio en Computación San José No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Colegio en Computación San José No. 2,Colegio en Computación San Jose No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Colegio en Computación San José No. 2,Colegio en Computación San Jose No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Colegio Privado San Francisco de Asís,Colegio Privado San Francisco de Asis,97.2972972972973,ZONA 0 BARRIO CENTRO,"ZONA 0, BARRIO EL CENTRO",90.9090909090909
Colegio Evangelico Mixto Palabra Viva,Colegio Evangélico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,97.72727272727273
Centro Educativo Tecnologico Emiliano,Centro Educativo Tecnológico Emiliano,97.2972972972973,25 CALLE 1 - 49,25 CALLE 1 - 49,100.0
Instituto Particular Mixto Jose Marti,Instituto Particular Mixto José Marti,97.2972972972973,8A CALLE 12 - 41,8A. CALLE 12 - 41,96.96969696969697
Liceo Preuniversitario de Informática,Liceo Preuniversitario de Informatica,97.2972972972973,4A. AVENIDA 1 - 30 ZONA 1,4 AVENIDA 1 - 30 ZONA 1,95.83333333333334
Instituto Particular Mixto José Marti,Instituto Particular Mixto Jose Marti,97.2972972972973,8A. CALLE 12 - 41,8A CALLE 12 - 41,96.96969696969697
Liceo Preuniversitario de Informática,Liceo Preuniversitario de Informatica,97.2972972972973,4A. AVENIDA 1 - 30 ZONA 1,"4A. AVENIDA 1 - 30, ZONA 1",98.0392156862745
Colegio San Carlos,Colegio San Carlos.,97.2972972972973,AVE. CENTRAL 2 - 71 ZONA 2,AVENIDA CENTRAL 2 - 71 ZONA 2,90.9090909090909
Colegio Evangelico Mixto Palabra Viva,Colegio Evangélico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,97.72727272727273
Colegio Evangélico Mixto Palabra Viva,Colegio Evangelico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,97.72727272727273
Colegio Evangélico Mixto Palabra Viva,Colegio Evangelico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,97.72727272727273
Instituto Privado de Educacion de Ciencias y Tecnologia la Sagrada Familia,Instituto Privado de Educación de Ciencias y Tecnología la Sagrada Familia,97.2972972972973,BARRIO SAN PABLO,BARRIO SAN PABLO,100.0
Instituto Privado de Educación de Ciencias y Tecnología la Sagrada Familia,Instituto Privado de Educacion de Ciencias y Tecnologia la Sagrada Familia,97.2972972972973,BARRIO SAN PABLO,BARRIO SAN PABLO,100.0
"Instituto Tecnico Particular de Diversificado, Intecpadi",Instituto Técnico Particular de Diversificado Intecpadi,97.2972972972973,5A. CALLE 5 - 43 ZONA 1,5TA. CALLE 5 - 43 ZONA 1,97.87234042553192
Colegio Privado San Francisco de Asís,Colegio Privado San Francisco de Asis,97.2972972972973,ZONA 0 BARRIO CENTRO,"ZONA 0, BARRIO EL CENTRO",90.9090909090909
Colegio Evangélico Mixto Palabra Viva,Colegio Evangelico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,97.72727272727273
Instituto Técnico Particular de Diversificado Intecpadi,"Instituto Tecnico Particular de Diversificado, Intecpadi",97.2972972972973,5TA. CALLE 5 - 43 ZONA 1,5A. CALLE 5 - 43 ZONA 1,97.87234042553192
Colegio en Computación San Jose No. 2,Colegio en Computación San José No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Instituto Tecnologico por Cooperativa,Instituto Tecnológico por Cooperativa,97.2972972972973,"TERCER CALLEJÓN SECTOR PACHAJ, BARRIO SAN ANTONIO ZONA 4","TERCER CALLEJÓN SECTOR PACHAJ, BARRIO SAN ANTONIO ZONA 4",100.0
Colegio San Carlos.,Colegio San Carlos,97.2972972972973,AVENIDA CENTRAL 2 - 71 ZONA 2,AVENIDA CENTRAL 2 - 71 ZONA 2,100.0
Instituto Tecnológico por Cooperativa,Instituto Tecnologico por Cooperativa,97.2972972972973,"TERCER CALLEJÓN SECTOR PACHAJ, BARRIO SAN ANTONIO ZONA 4","TERCER CALLEJÓN SECTOR PACHAJ, BARRIO SAN ANTONIO ZONA 4",100.0
Colegio San Carlos.,Colegio San Carlos,97.2972972972973,AVENIDA CENTRAL 2 - 71 ZONA 2,AVE. CENTRAL 2 - 71 ZONA 2,90.9090909090909
Colegio Evangélico Mixto Palabra Viva,Colegio Evangelico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,97.72727272727273
Centro Educativo Tecnológico Emiliano,Centro Educativo Tecnologico Emiliano,97.2972972972973,25 CALLE 1 - 49,25 CALLE 1 - 49,100.0
Colegio Evangelico Mixto Palabra Viva,Colegio Evangélico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,97.72727272727273
Liceo Preuniversitario de Informatica,Liceo Preuniversitario de Informática,97.2972972972973,4 AVENIDA 1 - 30 ZONA 1,"4A. AVENIDA 1 - 30, ZONA 1",93.87755102040816
Colegio Particular Mixto San Jerónimo,Colegio Particular Mixto San Jeronimo,97.2972972972973,BARRIO ABAJO,BARRIO ABAJO,100.0
Liceo Preuniversitario de Informática,Liceo Preuniversitario de Informatica,97.2972972972973,"4A. AVENIDA 1 - 30, ZONA 1",4 AVENIDA 1 - 30 ZONA 1,93.87755102040816
Liceo Preuniversitario de Informatica,Liceo Preuniversitario de Informática,97.2972972972973,"4A. AVENIDA 1 - 30, ZONA 1",4A. AVENIDA 1 - 30 ZONA 1,98.0392156862745
Colegio Privado San Francisco de Asis,Colegio Privado San Francisco de Asís,97.2972972972973,"ZONA 0, BARRIO EL CENTRO",ZONA 0 BARRIO CENTRO,90.9090909090909
Colegio Privado San Francisco de Asis,Colegio Privado San Francisco de Asís,97.2972972972973,"ZONA 0, BARRIO EL CENTRO",ZONA 0 BARRIO CENTRO,90.9090909090909
Liceo Preuniversitario de Informatica,Liceo Preuniversitario de Informática,97.2972972972973,"4A. AVENIDA 1 - 30, ZONA 1","4A. AVENIDA 1 - 30, ZONA 1",100.0
Colegio Particular Mixto San Jeronimo,Colegio Particular Mixto San Jerónimo,97.2972972972973,BARRIO ABAJO,BARRIO ABAJO,100.0
Liceo Preuniversitario de Informatica,Liceo Preuniversitario de Informática,97.2972972972973,4 AVENIDA 1 - 30 ZONA 1,4A. AVENIDA 1 - 30 ZONA 1,95.83333333333334
Liceo Preuniversitario de Informática,Liceo Preuniversitario de Informatica,97.2972972972973,"4A. AVENIDA 1 - 30, ZONA 1","4A. AVENIDA 1 - 30, ZONA 1",100.0
Colegio en Computación San Jose No. 2,Colegio en Computación San José No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Colegio en Computación San José No. 2,Colegio en Computación San Jose No. 2,97.2972972972973,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,8A. AVENIDA 9 - 42 ZONA 1 MIXCO,100.0
Colegio Evangelico Mixto Palabra Viva,Colegio Evangélico Mixto Palabra Viva,97.2972972972973,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEM,2DA. AVENIDA 6 - 90 ZONA 5 AVENIDA FUNDABIEN,97.72727272727273
Colegio Particular Mixto Santa María,Colegio Particular Mixto Santa Maria,97.22222222222221,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",AVENIDA DEL COMERCIO 7 - 33 ZONA 1,98.55072463768117
Colegio Particular Mixto Santa Maria,Colegio Particular Mixto Santa María,97.22222222222221,AVENIDA DEL COMERCIO 7 - 33 ZONA 1,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",98.55072463768117
Colegio Particular Mixto Santa María,Colegio Particular Mixto Santa Maria,97.22222222222221,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",AVENIDA DEL COMERCIO 7 - 33 ZONA 1,98.55072463768117
Instituto Privado Tecnológico Benson,Instituto Privado Tecnologico Benson,97.22222222222221,4A. AVENIDA Y 7A. CALLE ESQUINA ZONA 2,4A. AVENIDA Y 7A. CALLE ESQUINA ZONA 2,100.0
Liceo Comercial Tecnológico el Rodeo,Liceo Comercial Tecnologico el Rodeo,97.22222222222221,CALZADA SAN JUAN 6 - 53 COLONIA LA FLORIDA ZONA 19 GUATEMALA,CALZADA SAN JUAN 6 - 53 COLONIA LA FLORIDA ZONA 19 GUATEMALA,100.0
Liceo Mixto en Computación del Norte,Liceo Mixto en Computacion del Norte,97.22222222222221,"1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO","1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO",100.0
Colegio Superior de Informática Higa,Colegio Superior de Informatica Higa,97.22222222222221,1A. CALLE 5 - 61 ZONA 2,1A. CALLE 5 - 61 ZONA 2,100.0
Colegio Superior de Informatica Higa,Colegio Superior de Informática Higa,97.22222222222221,1RA. CALLE 5 - 61 ZONA 2,1A. CALLE 5 - 62 ZONA 2,93.61702127659575
Colegio Particular Mixto Santa María,Colegio Particular Mixto Santa Maria,97.22222222222221,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",AVENIDA DEL COMERCIO 7 - 33 ZONA 1,98.55072463768117
Liceo Mixto en Computacion del Norte,Liceo Mixto en Computación del Norte,97.22222222222221,"1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO","1A. CALLE Y 2A. AVENIDA LOTE 204, BARRIO EL CENTRO",100.0
Liceo Comercial Tecnológico el Rodeo,Liceo Comercial Tecnologico el Rodeo,97.22222222222221,CALZADA SAN JUAN 6 - 53 COLONIA LA FLORIDA ZONA 19 GUATEMALA,CALZADA SAN JUAN 6 - 53 COLONIA LA FLORIDA ZONA 19 GUATEMALA,100.0
Colegio Superior de Informatica Higa,Colegio Superior de Informática Higa,97.22222222222221,1RA. CALLE 5 - 61 ZONA 2,1A. CALLE 5 - 61 ZONA 2,97.87234042553192
Colegio Superior de Informatica Higa,Colegio Superior de Informática Higa,97.22222222222221,1A. CALLE 5 - 61 ZONA 2,1A. CALLE 5 - 61 ZONA 2,100.0
Instituto Particular Mixto el Jícaro,Instituto Particular Mixto el Jicaro,97.22222222222221,ALDEA EL JÍCARO,ALDEA EL JICARO,93.33333333333333
Colegio Superior de Informatica Higa,Colegio Superior de Informática Higa,97.22222222222221,1A. CALLE 5 - 61 ZONA 2,1A. CALLE 5 - 62 ZONA 2,95.65217391304348
Instituto Particular Mixto el Jicaro,Instituto Particular Mixto el Jícaro,97.22222222222221,ALDEA EL JICARO,ALDEA EL JÍCARO,93.33333333333333
Instituto Particular Mixto el Jícaro,Instituto Particular Mixto el Jicaro,97.22222222222221,ALDEA EL JICARO,ALDEA EL JICARO,100.0
Colegio Particular Mixto Santa Maria,Colegio Particular Mixto Santa María,97.22222222222221,AVENIDA DEL COMERCIO 7 - 33 ZONA 1,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",98.55072463768117
Colegio Particular Mixto Santa Maria,Colegio Particular Mixto Santa María,97.22222222222221,AVENIDA DEL COMERCIO 7 - 33 ZONA 1,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",98.55072463768117
Colegio Particular Mixto Santa María,Colegio Particular Mixto Santa Maria,97.22222222222221,"AVENIDA DEL COMERCIO 7 - 33, ZONA 1",AVENIDA DEL COMERCIO 7 - 33 ZONA 1,98.55072463768117
Instituto Particular Mixto el Jicaro,Instituto Particular Mixto el Jícaro,97.22222222222221,ALDEA EL JICARO,ALDEA EL JICARO,100.0
Colegio Superior de Informática Higa,Colegio Superior de Informatica Higa,97.22222222222221,1A. CALLE 5 - 62 ZONA 2,1A. CALLE 5 - 61 ZONA 2,95.65217391304348
